"sample","median_delGcox","median_delGd","median_lambda"
"S19S_0096_Sed_Field_ICR.D_p15.corems",-145.928829711932,-2622.9612390088,0.0443662933936504
"S19S_0096_Sed_Field_ICR.M_p2.corems",-147.10511234626,-2460.58433552224,0.044859676220923
"S19S_0096_Sed_Field_ICR.U_p15.corems",-149.429080563262,-2577.14586558791,0.0415096634217791
"S19S_0097_Sed_Field_ICR.D_p2.corems",-146.605434141784,-2417.80360687152,0.0480161159724944
"S19S_0097_Sed_Field_ICR.M_p15.corems",-145.440368873126,-2585.03049216702,0.0459427558887764
"S19S_0097_Sed_Field_ICR.U_p2.corems",-145.716767697142,-2397.72280545657,0.0493929760539518
"S19S_0098_Sed_Field_ICR.D_p2.corems",-146.627868873126,-2323.13821525957,0.0493289723914375
"S19S_0098_Sed_Field_ICR.M_p2.corems",-146.341522789246,-2391.86127539091,0.0473684491917231
"S19S_0098_Sed_Field_ICR.U_p2.corems",-145.716767697142,-2414.76896210135,0.0480164587772161
"S19S_0099_Sed_Field_ICR.D_p2.corems",-146.206771690949,-2550.66896210135,0.0451596422571207
"S19S_0099_Sed_Field_ICR.M_p2.corems",-146.014270121954,-2460.58433552224,0.0468416288075124
"S19S_0099_Sed_Field_ICR.U_p2.corems",-145.205802645686,-2487.53821525957,0.0474072828330057
"S19S_0100_Sed_Field_ICR.D_p2.corems",-143.878614759749,-2464.63052854913,0.0501766642676169
"S19S_0100_Sed_Field_ICR.M_p2.corems",-144.766256772998,-2485.51511874613,0.0484178473917237
"S19S_0100_Sed_Field_ICR.U_p2.corems",-142.905369782679,-2579.16896210135,0.0490106312746412
"SKB_masslistsESI_neg_SKB_MGC1800001_A_201907814_000001.corems",-140.179473302978,-2826.03817887746,0.0466171210625304
"SKB_masslistsESI_neg_SKB_MGC1800002_A_201907814_000001.corems",-141.551733749789,-2991.71508236402,0.0435064677478912
"SKB_masslistsESI_neg_SKB_MGC1800003_A_201907814_000001.corems",-141.759985447157,-2806.43049216702,0.0461432040796185
"SKB_masslistsESI_neg_SKB_MGC1800004_A_201907815_000001.corems",-141.551733749789,-2787.3612390088,0.0468416288075124
"SKB_masslistsESI_neg_SKB_MGC1800005_A_201907814_000001.corems",-141.955369782679,-2833.17661242969,0.0457691330608305
"SKB_masslistsESI_neg_SKB_MGC1900799_A_201907815_000001.corems",-141.838977470296,-2835.19970894313,0.0457581673759333
"SKB_masslistsESI_neg_SKB_MGC1900799_A1_201907816_000001.corems",-141.759985447157,-2852.24586558791,0.0456538777868628
"SKB_masslistsESI_neg_SKB_MGC1900800_A_201907815_000001.corems",-141.716038666832,-2940.57661242969,0.0439658610883338
"SKB_masslistsESI_neg_SKB_MGC1900800_B_201907815_000001.corems",-141.285300564986,-2901.89967256102,0.0449851574603724
"SKB_masslistsESI_neg_SKB_MGC1900801_A_201907814_000001.corems",-141.572050636913,-2997.57661242969,0.0434664725356883
"SKB_masslistsESI_neg_SKB_MGC1900801_B_201907815_000001.corems",-141.387164561186,-3020.48429914013,0.043058100720668
"SKB_masslistsESI_neg_SKB_MGC1900802_A_201907815_000001.corems",-141.966331985813,-2980.53045578491,0.0435380768166001
"SKB_masslistsESI_neg_SKB_MGC1900802_A1_201907816_000001.corems",-141.067506597007,-2965.50739565358,0.0439658610883338
"SKB_masslistsESI_neg_SKB_MGC1900803_A_201907815_000001.corems",-142.452600383992,-2835.19970894313,0.0455137278096165
"SKB_masslistsESI_neg_SKB_MGC1900803_B_201907815_000001.corems",-142.927211037062,-2865.99202223269,0.0444817797381927
"SKB_masslistsESI_neg_SKB_MGC1900804_A_201907815_000001.corems",-142.741743449033,-2758.59202223269,0.0466767916901345
"SKB_masslistsESI_neg_SKB_MGC1900804_B_201907815_000001.corems",-142.572713009287,-2746.39584739686,0.0470297019407553
"SKB_masslistsESI_neg_SKB_MGC1900805_A_201907815_000001.corems",-142.084600119395,-2814.31511874613,0.0459010648017661
"SKB_masslistsESI_neg_SKB_MGC1900805_B_201907816_000001.corems",-142.741743449033,-2837.22280545657,0.0451562287096275
"SKB_masslistsESI_neg_SKB_MGC1900806_A_201907815_000001.corems",-141.301831712948,-2972.6458292058,0.0438957863199517
"SKB_masslistsESI_neg_SKB_MGC1900806_A1_201907816_000001.corems",-141.466908943873,-2835.19970894313,0.0457581673759333
"SKB_masslistsESI_neg_SKB_MGC1900807_A_201907815_000001.corems",-142.323062730057,-2743.56896210135,0.047313514516905
"SKB_masslistsESI_neg_SKB_MGC1900807_B_201907815_000001.corems",-142.332677614918,-2787.3612390088,0.0463754418500072
"SKB_masslistsESI_neg_SKB_MGC1900808_A_201907815_000001.corems",-141.067506597007,-2863.96892571924,0.0456554799826449
"SKB_masslistsESI_neg_SKB_MGC1900808_B_201907815_000001.corems",-140.776908447754,-2837.22280545657,0.0460679497548092
"SKB_masslistsESI_neg_SKB_MGC1900809_A_201907815_000001.corems",-141.923611780803,-2783.52280545657,0.0466767916901345
"SKB_masslistsESI_neg_SKB_MGC1900809_B_201907816_000001.corems",-142.05306195044,-2772.33817887746,0.0465424931848492
"SKB_masslistsESI_neg_SKB_MGC1900810_A_201907815_000001.corems",-141.314820472061,-3238.58429914013,0.0405643346478758
"SKB_masslistsESI_neg_SKB_MGC1900810_A1_201907816_000001.corems",-141.320708625861,-2818.15355229835,0.0463482015163801
"SKB_masslistsESI_neg_SKB_MGC1900811_A_201907814_000001.corems",-140.259137007507,-2833.17661242969,0.0460679497548092
"SKB_masslistsESI_neg_SKB_MGC1900811_B_201907816_000001.corems",-140.366382915311,-2881.01508236402,0.0454895922099716
"SKB_masslistsESI_neg_SKB_MGC1900812_A_201907815_000001.corems",-140.816727759079,-2769.40741384463,0.0474461164742882
"SKB_masslistsESI_neg_SKB_MGC1900812_A1_201907816_000001.corems",-140.367318857838,-2814.31511874613,0.0465803972382527
"SKB_masslistsESI_neg_SKB_MGC1900813_A_201907815_000001.corems",-139.469216776112,-2953.78433552224,0.0443847236783991
"SKB_masslistsESI_neg_SKB_MGC1900813_B_201907816_000001.corems",-139.469216776112,-2804.40739565358,0.0466767916901345
"SO245_masslistsSO245.SPE002_028_01_1367.corems",-143.76440803432,-2911.80739565358,0.0422056505771814
"SO245_masslistsSO245.SPE003_117_01_1234.corems",-143.708011424262,-2909.78429914013,0.0422056505771814
"SO245_masslistsSO245.SPE004_008_01_1103.corems",-143.453162290972,-2919.31892571924,0.0422252573575341
"SO245_masslistsSO245.SPE005_002_01_1311.corems",-143.394721523323,-2894.7612390088,0.0426030655003267
"SO245_masslistsSO245.SPE006_015_01_1339.corems",-143.36890785241,-2926.83045578491,0.0422252573575341
"SO245_masslistsSO245.SPE007_029_01_1369.corems",-143.164004955216,-2894.7612390088,0.0426179402388185
"SO245_masslistsSO245.SPE008_045_01_1411.corems",-143.198446285962,-2930.77276907447,0.0420785721061038
"SO245_masslistsSO245.SPE009_119_01_1239.corems",-143.874541143505,-2934.71508236402,0.0417300646610964
"SO245_masslistsSO245.SPE010_004_01_1095.corems",-143.816292915574,-2995.55351591625,0.0408469537687443
"SO245_masslistsSO245.SPE011_011_01_1331.corems",-143.83258567334,-2909.78429914013,0.0422056505771814
"SO245_masslistsSO245.SPE012_110_01_1218.corems",-143.198446285962,-3014.62276907447,0.0408749053440112
"SO245_masslistsSO245.SPE013_048_01_1417.corems",-143.287164561186,-2934.71508236402,0.0420785721061038
"SO245_masslistsSO245.SPE014_113_01_1226.corems",-143.160424168009,-2928.85355229835,0.0421462284503376
"SO245_masslistsSO245.SPE015_118_01_1459.corems",-143.091780225664,-2921.71511874613,0.042293275760098
"SO245_masslistsSO245.SPE016_013_01_1335.corems",-143.086219940919,-2932.69198585058,0.0422252573575341
"SO245_masslistsSO245.SPE017_123_01_1471.corems",-142.993476270027,-2926.83045578491,0.0422252573575341
"SO245_masslistsSO245.SPE019_025_01_1361.corems",-143.198446285962,-2911.80739565358,0.0423705306522513
"SO245_masslistsSO245.SPE021_014_01_1337.corems",-142.85942542143,-2924.80735927147,0.0425443651028395
"SO245_masslistsSO245.SPE024_012_01_1333.corems",-143.494287275614,-2931.68043759386,0.0420491257310088
"SO245_masslistsSO245.SPE025_104_01_1206.corems",-143.287164561186,-2940.57661242969,0.0420785721061039
"SO245_masslistsSO245.SPE026_031_01_1375.corems",-143.398062405216,-2949.73814249536,0.0420491257310088
"SO245_masslistsSO245.SPE027_022_01_1135.corems",-143.553465194022,-2886.87661242969,0.0426296713552455
"SO245_masslistsSO245.SPE030_035_01_1165.corems",-143.065368873126,-2940.57661242969,0.0422056505771814
"SO245_masslistsSO245.SPE032_021_01_1133.corems",-142.961524001982,-3020.48429914013,0.0409681150090654
"SO245_masslistsSO245.SPE033_003_01_1093.corems",-143.134446649783,-3018.46120262669,0.0408469537687443
"SO245_masslistsSO245.SPE034_117_01_1457.corems",-142.993476270027,-2951.7612390088,0.0420491257310088
"SO245_masslistsSO245.SPE035_007_01_1101.corems",-143.086219940919,-2888.89970894313,0.0429838952447497
"SO245_masslistsSO245.SPE036_140_01_1285.corems",-143.048542824619,-2831.15351591625,0.0439658610883338
"SO245_masslistsSO245.SPE037_141_01_1289.corems",-143.134446649783,-2942.59970894313,0.0422252573575341
"SO245_masslistsSO245.SPE038_011_01_1111.corems",-143.511749725014,-2903.92276907447,0.0424348180536089
"SO245_masslistsSO245.SPE040_029_01_1149.corems",-143.71138098175,-2911.80739565358,0.0422252573575341
"SO245_masslistsSO245.SPE041_139_01_1283.corems",-143.61280512039,-2877.98043759385,0.0429838952447497
"SO245_masslistsSO245.SPE042_024_01_1139.corems",-143.494287275614,-2911.80739565358,0.0423961213253299
"SO245_masslistsSO245.SPE043_101_01_1200.corems",-143.02086392835,-2972.6458292058,0.0416933088024131
"SO245_masslistsSO245.SPE044_119_01_1461.corems",-143.048542824619,-2951.7612390088,0.0420348748140433
"SO245_masslistsSO245.SPE045_010_01_1327.corems",-143.287164561186,-2949.73814249536,0.0422056505771814
"SO245_masslistsSO245.SPE047_043_01_1407.corems",-143.71138098175,-2951.7612390088,0.041764905669868
"SO245_masslistsSO245.SPE048_116_01_1232.corems",-143.287164561186,-2968.80739565358,0.0419174975032204
"SO245_masslistsSO245.SPE049_016_01_1341.corems",-143.874541143505,-2991.71508236402,0.04096875212467
"SO245_masslistsSO245.SPE051_132_01_1269.corems",-143.086219940919,-2920.96892571924,0.0425443651028395
"SO245_masslistsSO245.SPE053_048_01_1193.corems",-143.134446649783,-2909.78429914013,0.0424348180536089
"SO245_masslistsSO245.SPE054_049_01_1419.corems",-142.993476270027,-2972.6458292058,0.0417238934568584
"SO245_masslistsSO245.SPE056_133_01_1271.corems",-143.218919734091,-2911.80739565358,0.04239612132533
"SO245_masslistsSO245.SPE057.2_046_01_1189.corems",-143.34494326984,-2961.56508236402,0.0416627241479679
"SO245_masslistsSO245.SPE058_041_01_1179.corems",-142.862948140622,-2989.69198585058,0.0420785721061038
"SO245_masslistsSO245.SPE060_145_01_1297.corems",-143.394721523323,-2951.7612390088,0.0418504349972183
"SO245_masslistsSO245.SPE061_008_01_1323.corems",-143.71138098175,-2963.48429914013,0.0416379411504275
"SO245_masslistsSO245.SPE062_020_01_1129.corems",-143.042934141783,-2949.73814249536,0.0422722102775766
"SO245_masslistsSO245.SPE064_047_01_1415.corems",-143.02086392835,-2974.66892571924,0.0417238934568584
"SO245_masslistsSO245.SPE065_107_01_1212.corems",-143.216696206683,-2894.7612390088,0.0426179402388185
"SO245_masslistsSO245.SPE067_044_01_1185.corems",-143.71138098175,-2901.89967256102,0.0423705306522513
"SO245_masslistsSO245.SPE068_038_01_1389.corems",-143.803103451061,-2924.80735927147,0.0420491257310088
"SO245_masslistsSO245.SPE069_043_01_1183.corems",-143.353086570238,-3003.43814249536,0.0416627241479679
"SO245_masslistsSO245.SPE072_002_01_1091.corems",-142.899985447157,-3005.4612390088,0.041217040079529
"SO245_masslistsSO245.SPE074_124_01_1251.corems",-142.862948140622,-3020.48429914013,0.0413468774767561
"SO245_masslistsSO245.SPE075_034_01_1381.corems",-143.287164561186,-2981.54200404163,0.0413148823868171
"SO245_masslistsSO245.SPE076_003_01_1313.corems",-143.296138453723,-2948.72659423863,0.041764905669868
"SO245_masslistsSO245.SPE077_044_01_1409.corems",-143.080041846758,-2943.87661242969,0.0422056505771814
"SO245_masslistsSO245.SPE078_122_01_1247.corems",-143.259440100178,-2903.92276907447,0.0426030655003267
"SO245_masslistsSO245.SPE079_034_01_1163.corems",-143.287164561186,-2943.87661242969,0.0422154539673577
"SO245_masslistsSO245.SPE086_009_01_1325.corems",-143.396391964269,-2903.92276907447,0.0424348180536088
"SO245_masslistsSO245.SPE087_120_01_1463.corems",-143.287164561186,-2940.57661242969,0.0419703983463883
"SO245_masslistsSO245.SPE088_047_01_1191.corems",-143.553465194022,-2930.66888933713,0.0420785721061038
"SO245_masslistsSO245.SPE089_105_01_1208.corems",-143.394721523323,-2948.72659423863,0.0420826892147989
"SO245_masslistsSO245.SPE092_007_01_1321.corems",-143.287164561186,-2934.71508236402,0.0420785721061038
"SO245_masslistsSO245.SPE093_001_01_1309.corems",-142.231609005631,-2966.14584739686,0.0424589130631169
"SO245_masslistsSO245.SPE097_042_01_1181.corems",-142.741743449033,-3005.4612390088,0.0416627241479679
"SO245_masslistsSO245.SPE098_037_01_1387.corems",-142.741743449033,-2995.55351591625,0.0418694714069538
"SO245_masslistsSO245.SPE099_110_01_1441.corems",-142.741743449033,-2970.72661242969,0.0420826892147989
"SO245_masslistsSO245.SPE100_021_01_1353.corems",-142.814861575237,-2926.83045578491,0.0425737153015831
"SO245_masslistsSO245.SPE103_105_01_1431.corems",-143.531394980589,-2949.73814249536,0.0415321389003565
"SO245_masslistsSO245.SPE104_020_01_1349.corems",-143.02086392835,-2996.56506417297,0.0416376992967652
"SO245_masslistsSO245.SPE105_122_01_1469.corems",-143.207571246323,-2924.80735927147,0.0424154696894694
"SO245_masslistsSO245.SPE106_023_01_1357.corems",-143.76440803432,-2926.83045578491,0.0420868063234938
"SO245_masslistsSO245.SPE107_137_01_1279.corems",-143.453162290972,-2957.62276907447,0.0418694714069538
"SO245_masslistsSO245.SPE108_125_01_1253.corems",-143.287164561186,-2949.73814249536,0.0420638489185563
"SO245_masslistsSO245.SPE109_146_01_1299.corems",-143.36890785241,-2955.59967256102,0.0418934844550871
"SO245_masslistsSO245.SPE110_019_01_1127.corems",-143.160424168009,-2928.85355229835,0.0423961213253299
"SO245_masslistsSO245.SPE111_102_01_1425.corems",-143.597020170079,-2928.85355229835,0.0420491257310088
"SO245_masslistsSO245.SPE112_018_01_1345.corems",-143.76440803432,-2920.96892571924,0.0422056505771814
"SO245_masslistsSO245.SPE113_107_01_1435.corems",-143.191144970446,-2928.85355229835,0.0420826892147989
"SO245_masslistsSO245.SPE114_142_01_1291.corems",-142.85942542143,-2924.80735927147,0.0426179402388185
"SO245_masslistsSO245.SPE116_118_01_1237.corems",-143.042934141783,-2951.7612390088,0.0422056505771814
"SO245_masslistsSO245.SPE117_022_01_1355.corems",-143.511749725014,-2996.56506417297,0.0410591890944505
"SO245_masslistsSO245.SPE118_113_01_1449.corems",-143.634250723466,-2951.7612390088,0.0414885719780362
"SO245_masslistsSO245.SPE119_024_01_1359.corems",-143.398062405216,-2966.78429914013,0.041764905669868
"SO245_masslistsSO245.SPE122_114_01_1451.corems",-143.160424168009,-2932.69198585058,0.0422252573575341
"SO245_masslistsSO245.SPE123_026_01_1143.corems",-142.974923340195,-2934.71508236402,0.0423705306522513
"SO245_masslistsSO245.SPE124_015_01_1119.corems",-143.287164561186,-2917.66892571924,0.0423705306522513
"SO245_masslistsSO245.SPE125_027_01_1145.corems",-142.592992236627,-2863.96892571924,0.0438259717823437
"SO245_masslistsSO245.SPE126_109_01_1439.corems",-143.164004955216,-2917.66892571924,0.0424348180536089
"SO245_masslistsSO245.SPE127_014_01_1117.corems",-143.02086392835,-2963.48429914013,0.0420491257310088
"SO245_masslistsSO245.SPE130_103_01_1427.corems",-143.134446649783,-2920.96892571924,0.0423961213253299
"SO245_masslistsSO245.SPE131_032_01_1159.corems",-143.065368873126,-2957.62276907447,0.0420348748140433
"SO245_masslistsSO245.SPE132_106_01_1433.corems",-143.048542824619,-2905.94586558791,0.0426179402388185
"SO245_masslistsSO245.SPE133_005_01_1097.corems",-143.125858606233,-2934.71508236402,0.0423705306522513
"SO245_masslistsSO245.SPE134_033_01_1161.corems",-143.287164561186,-2905.94586558791,0.0426179402388185
"SO245_masslistsSO245.SPE135_030_01_1151.corems",-143.511749725014,-2924.80735927147,0.0422252573575341
"SO245_masslistsSO245.SPE136_143_01_1293.corems",-143.287164561186,-2941.58816068641,0.0422252573575341
"SO245_masslistsSO245.SPE141_115_01_1453.corems",-143.394721523323,-2881.01508236402,0.0427661791046888
"SO245_masslistsSO245.SPE142_038_01_1171.corems",-142.862948140622,-2911.80739565358,0.0429450106997156
"SO245_masslistsSO245.SPE144_017_01_1343.corems",-143.76440803432,-2898.0612390088,0.0423705306522513
"SO245_masslistsSO245.SPE145_018_01_1125.corems",-142.914343675216,-2982.55355229835,0.0416575121860221
"SO245_masslistsSO245.SPE146_112_01_1224.corems",-142.831019428093,-3003.43814249536,0.0413468774767561
"SO245_masslistsSO245.SPE147_019_01_1347.corems",-143.287164561186,-2957.62276907447,0.041859953202086
"SO245_masslistsSO245.SPE149_149_01_1305.corems",-142.612293279395,-2943.87661242969,0.0422252573575341
"SO245_masslistsSO245.SPE150_134_01_1273.corems",-143.134446649783,-3043.39198585058,0.0406227067597142
"SO245_masslistsSO245.SPE151_036_01_1385.corems",-143.398062405216,-2833.17661242969,0.0438957863199517
"SO245_masslistsSO245.SPE152_035_01_1383.corems",-143.418817933085,-2876.06122081774,0.042989912801096
"SO245_masslistsSO245.SPE153_040_01_1393.corems",-143.482548896708,-2848.94586558791,0.043637251358747
"SO245_masslistsSO245.SPE154_135_01_1275.corems",-143.160424168009,-2955.59967256102,0.0418504349972183
"SO245_masslistsSO245.SPE155_144_01_1295.corems",-143.218919734091,-2886.87661242969,0.0428856437737454
"SO245_masslistsSO245.SPE157_148_01_1303.corems",-143.134446649783,-2883.03817887746,0.043058100720668
"SO245_masslistsSO245.SPE158_030_01_1371.corems",-143.444363198155,-2875.15355229835,0.0429153272367305
"SO245_masslistsSO245.SPE159_123_01_1249.corems",-143.287164561186,-2920.96892571924,0.0424348180536088
"SO245_masslistsSO245.SPE161_138_01_1281.corems",-143.287164561186,-2903.92276907447,0.0425057312649573
"SO245_masslistsSO245.SPE162_103_01_1204.corems",-143.511749725014,-2910.79584739685,0.0422722102775766
"SO245_masslistsSO245.SPE163_039_01_1391.corems",-142.905369782679,-2974.66892571924,0.0419703983463883
"SO245_masslistsSO245.SPE164_136_01_1277.corems",-143.042934141783,-3018.46120262669,0.04096875212467
"SO245_masslistsSO245.SPE165_026_01_1363.corems",-143.086219940919,-2996.56506417297,0.0413468774767561
"SO245_masslistsSO245.SPE166_108_01_1437.corems",-142.741743449033,-2910.79584739685,0.0426179402388185
"SO245_masslistsSO245.SPE167_121_01_1245.corems",-143.198446285962,-2899.98045578491,0.0426030655003267
"SO245_masslistsSO245.SPE168_101_01_1423.corems",-143.080041846758,-2940.57661242969,0.0420785721061038
"SO245_masslistsSO245.SPE169_126_01_1255.corems",-143.166953838798,-2924.80735927147,0.042293275760098
"SO245_masslistsSO245.SPE170_127_01_1257.corems",-143.166953838798,-2941.58816068641,0.0420785721061038
"SO245_masslistsSO245.SPE171_147_01_1301.corems",-143.553465194022,-2926.83045578491,0.0422056505771814
"SO245_masslistsSO245.SPE172_041_01_1401.corems",-143.045738483201,-2934.71508236402,0.0422252573575341
"SO245_masslistsSO245.SPE173_128_01_1259.corems",-143.198446285962,-2995.55351591625,0.0411425287800979
"SO245_masslistsSO245.SPE174_104_01_1429.corems",-143.086219940919,-2966.14584739686,0.0418076703335431
"SO245_masslistsSO245.SPE175_130_01_1263.corems",-143.086219940919,-2988.41508236402,0.0416376992967652
"SO245_masslistsSO245.SPE176_032_01_1377.corems",-143.134446649783,-2934.71508236402,0.0422056505771814
"SO245_masslistsSO245.SPE177_033_01_1379.corems",-142.968223671089,-2987.4035341073,0.0417238934568584
"STL_0001_ICR.1_p1.corems",-141.759985447157,-2579.16896210135,0.0497386889020035
"STL_0001_ICR.2_p08.corems",-142.509034628262,-2558.28437190435,0.0493974546930087
"STL_0001_ICR.3_p1.corems",-141.880552219317,-2583.11127539091,0.0492712258845086
"STL_0002_ICR.1_p08.corems",-140.720052288117,-2651.93821525957,0.0490106312746412
"STL_0002_ICR.2_p08.corems",-140.259137007507,-2579.16896210135,0.0505899710741303
"STL_0002_ICR.3_p08.corems",-140.827953619407,-2674.84590197002,0.0480164587772161
"STL_0003_ICR.1_p1.corems",-142.457175912257,-2472.1420586148,0.0508167418513532
"STL_0003_ICR.2_p1.corems",-140.287348444342,-2541.23821525957,0.0508349809137536
"STL_0003_ICR.3_p1.corems",-140.560059000419,-2414.76896210135,0.0535779745435212
"STL_0004_ICR.1_p08.corems",-140.839179479736,-2556.26127539091,0.0507238236676203
"STL_0004_ICR.2_p08.corems",-141.923611780803,-2764.45355229835,0.0457691330608305
"STL_0004_ICR.3_p08.corems",-141.387164561186,-2632.86896210135,0.0489777773732694
"STL_0005_ICR.1_p08.corems",-140.947132047754,-2766.4766488118,0.0466767916901345
"STL_0005_ICR.2_p1.corems",-140.002083145718,-2516.30743203568,0.0517316577387599
"STL_0005_ICR.3_p08.corems",-141.551733749789,-2672.82280545657,0.0480161159724944
"STL_0006_ICR.1_p08.corems",-141.301831712948,-2670.79970894313,0.0482983460263744
