global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_value,species,units,N_value2,species,units,N_value3,species,units,N_value4,species,units,P_pool,species,units,C_pool,species,units,GHG,species,units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,units,Respiration_mgDO_hr_L_sediment,,,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
YDE21,YDE21_008-2,YDE21_008.2_p025_7T.corems,glacial,20210722,77.83624,17.06948,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_008-3,YDE21_008.3_p025_7T.corems,glacial,20210722,77.83624,17.06948,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_009-1,YDE21_009.1_p025_7T.corems,glacial,20210725,77.834,17.06379,,,,,,,,,,,,,,,,,0.49,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_009-3,YDE21_009.3_p025_7T.corems,glacial,20210725,77.834,17.06379,,,,,,,,,,,,,,,,,0.38,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_010-1,YDE21_010.1_p025_7T.corems,glacial,20210725,77.83624,17.06948,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_010-2,YDE21_010.2_p025_7T.corems,glacial,20210725,77.83624,17.06948,,,,,,,,,,,,,,,,,0.46,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_010-3,YDE21_010.3_p025_7T.corems,glacial,20210725,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_011-1,YDE21_011.1_p025_7T.corems,glacial,20210727,77.83624,17.06948,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_011-2,YDE21_011.2_p025_7T.corems,glacial,20210727,77.83624,17.06948,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_011-3,YDE21_011.3_p025_7T.corems,glacial,20210727,77.83624,17.06948,,,,,,,,,,,,,,,,,0.38,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_012-1,YDE21_012.1_p025_7T.corems,glacial,20210730,77.83624,17.06948,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_012-2,YDE21_012.2_p025_7T.corems,glacial,20210730,77.83624,17.06948,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_012-3,YDE21_012.3_p025_7T.corems,glacial,20210730,77.83624,17.06948,,,,,,,,,,,,,,,,,0.262,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_013-1,YDE21_013.1_p025_7T.corems,glacial,20210804,77.83624,17.06948,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_013-2,YDE21_013.2_p025_7T.corems,glacial,20210804,77.83624,17.06948,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_013-3,YDE21_013.3_p025_7T.corems,glacial,20210804,77.83624,17.06948,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_014-1,YDE21_014.1_p025_7T.corems,glacial,20210806,77.83624,17.06948,,,,,,,,,,,,,,,,,0.39,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_014-2,YDE21_014.2_p025_7T.corems,glacial,20210806,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_014-3,YDE21_014.3_p025_7T.corems,glacial,20210806,77.83624,17.06948,,,,,,,,,,,,,,,,,0.266,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_015-1,YDE21_015.1_p025_7T.corems,glacial,20210809,77.84682,16.92152,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_015-2,YDE21_015.2_p025_7T.corems,glacial,20210809,77.84682,16.92152,,,,,,,,,,,,,,,,,0.4,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_015-3,YDE21_015.3_p025_7T.corems,glacial,20210809,77.84682,16.92152,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_016-1,YDE21_016.1_p025_7T.corems,glacial,20210809,77.83624,17.06948,,,,,,,,,,,,,,,,,0.5,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_016-2,YDE21_016.2_p025_7T.corems,glacial,20210809,77.83624,17.06948,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_016-3,YDE21_016.3_p025_7T.corems,glacial,20210809,77.83624,17.06948,,,,,,,,,,,,,,,,,0.5,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_017-1,YDE21_017.1_p025_7T.corems,glacial,20210811,77.75463,17.03992,,,,,,,,,,,,,,,,,0.56,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_017-2,YDE21_017.2_p025_7T.corems,glacial,20210811,77.75463,17.03992,,,,,,,,,,,,,,,,,0.54,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_017-3,YDE21_017.3_p025_7T.corems,glacial,20210811,77.75463,17.03992,,,,,,,,,,,,,,,,,0.53,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_018-1,YDE21_018.1_p025_7T.corems,glacial,20210813,77.83624,17.06948,,,,,,,,,,,,,,,,,0.52,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_018-2,YDE21_018.2_p025_7T.corems,glacial,20210813,77.83624,17.06948,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_018-3,YDE21_018.3_p025_7T.corems,glacial,20210813,77.83624,17.06948,,,,,,,,,,,,,,,,,0.265,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_019-1,YDE21_019.1_p025_7T.corems,glacial,20210815,77.82657,17.10122,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_019-2,YDE21_019.2_p025_7T.corems,glacial,20210815,77.82657,17.10122,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_019-3,,glacial,20210815,77.82657,17.10122,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_020-1,YDE21_020.1_p025_7T.corems,glacial,20210816,77.83107,17.12508,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_020-2,YDE21_020.2_p025_7T.corems,glacial,20210816,77.83107,17.12508,,,,,,,,,,,,,,,,,0.75,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_020-3,YDE21_020.3_p025_7T.corems,glacial,20210816,77.83107,17.12508,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_021-1,YDE21_021.1_p025_7T.corems,glacial,20210820,77.83624,17.06948,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_021-2,YDE21_021.2_p025_7T.corems,glacial,20210820,77.83624,17.06948,,,,,,,,,,,,,,,,,0.39,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_021-3,YDE21_021.3_p025_7T.corems,glacial,20210820,77.83624,17.06948,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_022-1,YDE21_022.1_p025_7T.corems,glacial,20210820,77.8493,17.10178,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_022-2,YDE21_022.2_p025_7T.corems,glacial,20210820,77.8493,17.10178,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_022-3,YDE21_022.3_p025_7T.corems,glacial,20210820,77.8493,17.10178,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_023-1,YDE21_023.1_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_023-2,YDE21_023.2_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_023-3,YDE21_023.3_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.46,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_024-1,YDE21_024.1_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_024-2,YDE21_024.2_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.54,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_024-3,YDE21_024.3_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_025-1,YDE21_025.1_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.52,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_025-2,YDE21_025.2_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_025-3,YDE21_025.3_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_026-1,YDE21_026.1_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.55,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_026-2,YDE21_026.2_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.5,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_026-3,YDE21_026.3_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.5,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_027-1,YDE21_027.1_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.54,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_027-2,YDE21_027.2_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_027-3,YDE21_027.3_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_028-1,YDE21_028.1_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_028-2,YDE21_028.2_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_028-3,YDE21_028.3_p025_7T.corems,glacial,20210822,77.83624,17.06948,,,,,,,,,,,,,,,,,0.4,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_029-1,YDE21_029.1_p025_7T.corems,glacial,20210823,77.83624,17.06948,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_029-2,YDE21_029.2_p025_7T.corems,glacial,20210823,77.83624,17.06948,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_029-3,YDE21_029.3_p025_7T.corems,glacial,20210823,77.83624,17.06948,,,,,,,,,,,,,,,,,0.4,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_030-1,YDE21_030.1_p025_7T.corems,glacial,20210827,77.83624,17.06948,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_030-2,YDE21_030.2_p025_7T.corems,glacial,20210827,77.83624,17.06948,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_030-3,YDE21_030.3_p025_7T.corems,glacial,20210827,77.83624,17.06948,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_031-1,YDE21_031.1_p025_7T.corems,glacial,20210901,77.83437,17.06036,,,,,,,,,,,,,,,,,0.54,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_031-2,YDE21_031.2_p025_7T.corems,glacial,20210901,77.83437,17.06036,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_031-3,YDE21_031.3_p025_7T.corems,glacial,20210901,77.83437,17.06036,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_032-1,YDE21_032.1_p025_7T.corems,glacial,20210901,77.83413,17.06028,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_032-2,YDE21_032.3_p025_7T.corems,glacial,20210901,77.83413,17.06028,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_032-3,,glacial,20210901,77.83413,17.06028,,,,,,,,,,,,,,,,,0.4,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_033-1,YDE21_033.1_p025_7T.corems,glacial,20210901,77.83406,17.05912,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_033-2,YDE21_033.2_p025_7T.corems,glacial,20210901,77.83406,17.05912,,,,,,,,,,,,,,,,,0.49,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_033-3,YDE21_033.3_p025_7T.corems,glacial,20210901,77.83406,17.05912,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_034-1,YDE21_034.1_p025_7T.corems,glacial,20210901,77.83243,17.05561,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_034-2,YDE21_034.2_p025_7T.corems,glacial,20210901,77.83243,17.05561,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_034-3,YDE21_034.3_p025_7T.corems,glacial,20210901,77.83243,17.05561,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_035-1,YDE21_035.1_p025_7T.corems,glacial,20210901,77.8289,17.037,,,,,,,,,,,,,,,,,0.56,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_035-2,YDE21_035.2_p025_7T.corems,glacial,20210901,77.8289,17.037,,,,,,,,,,,,,,,,,0.52,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_035-3,YDE21_035.3_p025_7T.corems,glacial,20210901,77.8289,17.037,,,,,,,,,,,,,,,,,0.49,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_036-1,YDE21_036.1_p025_7T.corems,glacial,20210904,77.83624,17.06948,,,,,,,,,,,,,,,,,0.52,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_036-2,YDE21_036.2_p025_7T.corems,glacial,20210904,77.83624,17.06948,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_036-3,YDE21_036.3_p025_7T.corems,glacial,20210904,77.83624,17.06948,,,,,,,,,,,,,,,,,0.266,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_037-1,YDE21_037.1_p025_7T.corems,glacial,20210907,77.83624,17.06948,,,,,,,,,,,,,,,,,0.5,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_037-2,YDE21_037.2_p025_7T.corems,glacial,20210907,77.83624,17.06948,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_037-3,YDE21_037.3_p025_7T.corems,glacial,20210907,77.83624,17.06948,,,,,,,,,,,,,,,,,0.266,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_038-1,YDE21_038.1_p025_7T.corems,glacial,20210910,77.81021,16.98031,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_038-2,YDE21_038.2_p025_7T.corems,glacial,20210910,77.81021,16.98031,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_038-3,YDE21_038.3_p025_7T.corems,glacial,20210910,77.81021,16.98031,,,,,,,,,,,,,,,,,0.265,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_039-1,YDE21_039.1_p025_7T.corems,glacial,20210910,77.81799,17.00623,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_039-2,YDE21_039.2_p025_7T.corems,glacial,20210910,77.81799,17.00623,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_039-3,YDE21_039.3_p025_7T.corems,glacial,20210910,77.81799,17.00623,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_040-1,YDE21_040.1_p025_7T.corems,glacial,20210910,77.82582,17.03649,,,,,,,,,,,,,,,,,0.46,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_040-2,YDE21_040.2_p025_7T.corems,glacial,20210910,77.82582,17.03649,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_040-3,YDE21_040.3_p025_7T.corems,glacial,20210910,77.82582,17.03649,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_041-1,YDE21_041.1_p025_7T.corems,glacial,20210910,77.82789,17.05226,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_041-2,YDE21_041.2_p025_7T.corems,glacial,20210910,77.82789,17.05226,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_041-3,YDE21_041.3_p025_7T.corems,glacial,20210910,77.82789,17.05226,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_042-1,YDE21_042.1_p025_7T.corems,glacial,20210910,77.83133,17.05688,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_042-2,YDE21_042.2_p025_7T.corems,glacial,20210910,77.83133,17.05688,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_042-3,YDE21_042.3_p025_7T.corems,glacial,20210910,77.83133,17.05688,,,,,,,,,,,,,,,,,0.4,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_043-1,YDE21_043.1_p025_7T.corems,glacial,20210910,77.83351,17.0637,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_043-2,YDE21_043.2_p025_7T.corems,glacial,20210910,77.83351,17.0637,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_043-3,YDE21_043.3_p025_7T.corems,glacial,20210910,77.83351,17.0637,,,,,,,,,,,,,,,,,0.4,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_044-1,YDE21_044.1_p025_7T.corems,glacial,20210910,77.83624,17.06948,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_044-2,YDE21_044.2_p025_7T.corems,glacial,20210910,77.83624,17.06948,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_044-3,YDE21_044.3_p025_7T.corems,glacial,20210910,77.83624,17.06948,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_045-1,YDE21_045.1_p025_7T.corems,glacial,20210910,77.83684,17.07085,,,,,,,,,,,,,,,,,0.46,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_045-2,YDE21_045.2_p025_7T.corems,glacial,20210910,77.83684,17.07085,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_045-3,YDE21_045.3_p025_7T.corems,glacial,20210910,77.83684,17.07085,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_046-1,YDE21_046.1_p025_7T.corems,glacial,20210910,77.8364,17.0735,,,,,,,,,,,,,,,,,0.44,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_046-2,YDE21_046.2_p025_7T.corems,glacial,20210910,77.8364,17.0735,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_046-3,YDE21_046.3_p025_7T.corems,glacial,20210910,77.8364,17.0735,,,,,,,,,,,,,,,,,0.4,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_047-1,YDE21_047.1_p025_7T.corems,glacial,20210911,77.85044,17.11091,,,,,,,,,,,,,,,,,0.5,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_047-2,YDE21_047.2_p025_7T.corems,glacial,20210911,77.85044,17.11091,,,,,,,,,,,,,,,,,0.5,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_047-3,YDE21_047.3_p025_7T.corems,glacial,20210911,77.85044,17.11091,,,,,,,,,,,,,,,,,0.51,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_048-1,YDE21_048.1_p025_7T.corems,glacial,20210911,77.84933,17.11243,,,,,,,,,,,,,,,,,0.51,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_048-2,YDE21_048.2_p025_7T.corems,glacial,20210911,77.84933,17.11243,,,,,,,,,,,,,,,,,0.62,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_048-3,YDE21_048.3_p025_7T.corems,glacial,20210911,77.84933,17.11243,,,,,,,,,,,,,,,,,0.52,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_049-1,YDE21_049.1_p025_7T.corems,glacial,20210915,77.83624,17.06948,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_049-2,YDE21_049.2_p025_7T.corems,glacial,20210915,77.83624,17.06948,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_049-3,YDE21_049.3_p025_7T.corems,glacial,20210915,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_050-1,YDE21_050.1_p025_7T.corems,glacial,20210915,77.83413,17.06028,,,,,,,,,,,,,,,,,0.264,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_050-2,YDE21_050.2_p025_7T.corems,glacial,20210915,77.83413,17.06028,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_050-3,YDE21_050.3_p025_7T.corems,glacial,20210915,77.83413,17.06028,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_051-1,YDE21_051.1_p025_7T.corems,glacial,20210917,77.83624,17.06948,,,,,,,,,,,,,,,,,0.42,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_051-2,YDE21_051.2_p025_7T.corems,glacial,20210917,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_051-3,YDE21_051.3_p025_7T.corems,glacial,20210917,77.83624,17.06948,,,,,,,,,,,,,,,,,0.4,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_052-1,YDE21_052.1_p025_7T.corems,glacial,20210924,77.83624,17.06948,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_052-2,YDE21_052.2_p025_7T.corems,glacial,20210924,77.83624,17.06948,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_052-3,YDE21_052.3_p025_7T.corems,glacial,20210924,77.83624,17.06948,,,,,,,,,,,,,,,,,0.248,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_053-1,YDE21_053.1_p025_7T.corems,glacial,20210930,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_053-2,YDE21_053.2_p025_7T.corems,glacial,20210930,77.83624,17.06948,,,,,,,,,,,,,,,,,0.43,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_053-3,YDE21_053.3_p025_7T.corems,glacial,20210930,77.83624,17.06948,,,,,,,,,,,,,,,,,0.41,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_054-1,YDE21_054.1_p025_7T.corems,glacial,20211002,78.15196,16.10778,,,,,,,,,,,,,,,,,0.47,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_054-2,YDE21_054.2_p025_7T.corems,glacial,20211002,78.15196,16.10778,,,,,,,,,,,,,,,,,0.46,NPOC,mgCL,,,,,,,,,,,,,,,
YDE21,YDE21_054-3,YDE21_054.3_p025_7T.corems,glacial,20211002,78.15196,16.10778,,,,,,,,,,,,,,,,,0.45,NPOC,mgCL,,,,,,,,,,,,,,,
YDE22,YDE22_055-1,YDE22_055.1_p025_7T.corems,glacial,20220730,77.77425,17.02998,,,,,,,,,,,,,,,,,0.644,NPOC,mgCL,,,,,,,,,,,,,,,
YDE22,YDE22_055-2,YDE22_055.2_p025_7T.corems,glacial,20220730,77.77425,17.02998,,,,,,,,,,,,,,,,,0.517,NPOC,mgCL,,,,,,,,,,,,,,,
YDE22,YDE22_055-3,YDE22_055.3_p025_7T.corems,glacial,20220730,77.77425,17.02998,,,,,,,,,,,,,,,,,0.497,NPOC,mgCL,,,,,,,,,,,,,,,
YDE22,YDE22_056-1,YDE22_056.1_p025_7T.corems,glacial,20220803,77.76979,17.10647,,,,,,,,,,,,,,,,,0.543,NPOC,mgCL,,,,,,,,,,,,,,,
YDE22,YDE22_056-2,YDE22_056.2_p025_7T.corems,glacial,20220803,77.76979,17.10647,,,,,,,,,,,,,,,,,0.535,NPOC,mgCL,,,,,,,,,,,,,,,
YDE22,YDE22_056-3,YDE22_056.3_p025_7T.corems,glacial,20220803,77.76979,17.10647,,,,,,,,,,,,,,,,,0.466,NPOC,mgCL,,,,,,,,,,,,,,,
