sample,nosc.rao,HC.rao,OC_rao
YDE21_043.1_p025_7T.corems,0.01601926,0.019112789,0.016799289
YDE21_043.2_p025_7T.corems,0.004950996,0.00596683,0.004538338
YDE21_043.3_p025_7T.corems,0.009593142,0.011431325,0.00972631
YDE21_044.1_p025_7T.corems,0.000372795,0.000424577,0.000497042
YDE21_044.2_p025_7T.corems,0.00605672,0.007100377,0.005857335
YDE21_044.3_p025_7T.corems,0.006725203,0.008076357,0.006797201
YDE21_045.1_p025_7T.corems,0.010903268,0.012506204,0.011233241
YDE21_045.2_p025_7T.corems,0.002521766,0.002878917,0.00245776
YDE21_045.3_p025_7T.corems,0.003479612,0.003976748,0.00342111
YDE21_046.1_p025_7T.corems,0.01459972,0.017719383,0.015217866
YDE21_046.2_p025_7T.corems,0.013873202,0.016692527,0.014122922
YDE21_046.3_p025_7T.corems,0.017714136,0.021366512,0.0184855
YDE21_047.1_p025_7T.corems,0.013424978,0.015112458,0.013797727
YDE21_047.2_p025_7T.corems,0.01081233,0.012319101,0.010679924
YDE21_047.3_p025_7T.corems,0.002188735,0.002579682,0.002234473
YDE21_048.1_p025_7T.corems,0.004997742,0.005836837,0.005030989
YDE21_048.2_p025_7T.corems,0.004478472,0.005225794,0.004424965
YDE21_048.3_p025_7T.corems,0.016690951,0.019136377,0.01746635
YDE21_049.1_p025_7T.corems,0.012484264,0.015137744,0.012765204
YDE21_049.2_p025_7T.corems,0.010032807,0.01182945,0.010016771
YDE21_049.3_p025_7T.corems,0.018261184,0.021858956,0.019088303
YDE21_050.1_p025_7T.corems,0.02475524,0.030086936,0.025215422
YDE21_050.2_p025_7T.corems,0.019372486,0.023881632,0.019318283
YDE21_050.3_p025_7T.corems,0.01303942,0.015664229,0.013398254
YDE21_051.1_p025_7T.corems,0.003612587,0.004241059,0.003680059
YDE21_051.2_p025_7T.corems,0.007006066,0.008414319,0.006968525
YDE21_051.3_p025_7T.corems,0.006751553,0.007963314,0.006808542
YDE21_052.1_p025_7T.corems,0.007105303,0.008234306,0.007257133
YDE21_052.2_p025_7T.corems,0.003893194,0.004659577,0.003738431
YDE21_052.3_p025_7T.corems,0.008548434,0.010604293,0.008653853
YDE21_053.1_p025_7T.corems,0.010144922,0.012158525,0.010633936
YDE21_053.2_p025_7T.corems,0.025882983,0.0316697,0.026489081
YDE21_053.3_p025_7T.corems,0.030904638,0.036969119,0.031761843
YDE21_054.1_p025_7T.corems,0.014821033,0.016817421,0.015280477
YDE21_054.2_p025_7T.corems,0.021564382,0.025196279,0.02264709
YDE21_054.3_p025_7T.corems,0.023764719,0.027119779,0.024819357
YDE21_Blank_SED.1_p025_7T.corems,0.006463812,0.006790081,0.008218057
YDE21_Blank_SED.2_p025_7T.corems,0.012059163,0.012760317,0.014734439
YDE21_Blank_SED.3_p025_7T.corems,0.008296094,0.008960341,0.010609624
YDE21_Process_Blank.1_p025_7T.corems,0.009170851,0.009219656,0.011201089
YDE21_Process_Blank.2_p025_7T.corems,0.006002847,0.006056114,0.007119693
YDE21_Process_Blank.3_p025_7T.corems,0.002548195,0.00252856,0.002880323
YDE21_Process_Blank.4_p025_7T.corems,0.003838336,0.00410611,0.004936518
YDE21_Process_Blank.5_p025_7T.corems,0.010472461,0.010633915,0.012457833
YDE21_Process_Blank.6_p025_7T.corems,0.004946725,0.005467397,0.006807935
YDE21_Raw_MilliQ_Blank.1_p025_7T.corems,9.05E-06,7.43E-06,9.44E-06
YDE21_Raw_MilliQ_Blank.2_p025_7T.corems,7.24E-06,7.46E-06,7.25E-06
YDE21_Raw_MilliQ_Blank.3_p025_7T.corems,5.74E-06,4.54E-06,6.61E-06
YDE21_Raw_MilliQ_Blank.4_p025_7T.corems,6.24E-07,1.09E-06,1.31E-06
YDE21_Raw_MilliQ_Blank.5_p025_7T.corems,6.75E-06,6.65E-06,8.46E-06
YDE22_055.1_p025_7T.corems,0.082478296,0.101554426,0.083365215
YDE22_055.2_p025_7T.corems,0.079905122,0.09655889,0.07830938
YDE22_055.3_p025_7T.corems,0.116689136,0.139236482,0.114530308
YDE22_056.1_p025_7T.corems,0.052698155,0.060142205,0.056223875
YDE22_056.2_p025_7T.corems,0.044212415,0.052062492,0.046197699
YDE22_056.3_p025_7T.corems,0.037672426,0.044586947,0.042171778
YDE22_057.1_p025_7T.corems,0.030490613,0.033993293,0.029736666
YDE22_057.2_p025_7T.corems,0.035257223,0.040009358,0.038021078
YDE22_057.3_p025_7T.corems,0.031447272,0.034879393,0.0337862
YDE22_058.1_p025_7T.corems,0.205722799,0.244047383,0.205118747
YDE22_058.2_p025_7T.corems,0.159970687,0.187292324,0.156556464
YDE22_058.3_p025_7T.corems,0.065061718,0.079951217,0.066289922
YDE22_059.1_p025_7T.corems,0.032668158,0.03695612,0.035612885
YDE22_059.2_p025_7T.corems,0.053712643,0.061753027,0.054747585
YDE22_059.3_p025_7T.corems,0.04452493,0.051616557,0.043634091
YDE22_060.1_p025_7T.corems,0.022108855,0.024311306,0.025257052
YDE22_060.2_p025_7T.corems,0.030218568,0.034156396,0.028679193
YDE22_060.3_p025_7T.corems,0.024202791,0.027905584,0.026367158
YDE22_061.1_p025_7T.corems,0.200162933,0.229152506,0.195404319
YDE22_061.2_p025_7T.corems,0.184938965,0.214591524,0.183602857
YDE22_061.3_p025_7T.corems,0.21100257,0.241670523,0.206665843
YDE22_062.1_p025_7T.corems,0.105565064,0.124561728,0.103695823
YDE22_062.2_p025_7T.corems,0.152037599,0.181955815,0.148007667
YDE22_062.3_p025_7T.corems,0.105418334,0.122534727,0.098347764
YDE22_063.1_p025_7T.corems,0.21951105,0.246913136,0.220838689
YDE22_063.2_p025_7T.corems,0.220226493,0.253335684,0.219936441
YDE22_063.3_p025_7T.corems,0.203141237,0.236371096,0.20937197
YDE22_064.1_p025_7T.corems,0.12455279,0.150069813,0.12429997
YDE22_064.2_p025_7T.corems,0.077476083,0.091158636,0.084614765
YDE22_064.3_p025_7T.corems,0.104690841,0.122965717,0.103693683
YDE22_065.1_p025_7T.corems,0.053753481,0.062438804,0.055236055
YDE22_065.2_p025_7T.corems,0.077822368,0.089059939,0.080351414
YDE22_065.3_p025_7T.corems,0.045539347,0.052103706,0.043670427
YDE22_Process_Blank.1_p025_7T.corems,0.016461366,0.017061192,0.016242975
YDE22_Process_Blank.2_p025_7T.corems,0.015115382,0.01556676,0.013185933
YDE22_Process_Blank.3_p025_7T.corems,0.021384777,0.02239802,0.020330606
YDE22_Raw_MilliQ_Blank.1_p025_7T.corems,1.80E-05,2.18E-05,2.33E-05
YDE22_Raw_MilliQ_Blank.2_p025_7T.corems,0.000476081,0.000403535,0.000571363
YDE22_Raw_MilliQ_Blank.3_p025_7T.corems,0.000107197,0.000102304,0.000130655
Zhou2022_BMH2.July.corems,0.16936728,0.157501338,0.192101188
Zhou2022_CHH4.July.corems,0.041505153,0.036202061,0.050363586
Zhou2022_DSH1.July.corems,0.183135534,0.175832333,0.216800781
Zhou2022_GH5.July.corems,0.032640227,0.030795078,0.03830099
Zhou2022_GYH3.corems,0.217932193,0.200135814,0.249244805
Zhou2022_HTH1.July.corems,0.122255837,0.122562015,0.150276342
Zhou2022_July_Caizi_4.corems,0.252822988,0.239113219,0.287700847
Zhou2022_July_Dongping_4.corems,0.234391868,0.216006603,0.265274159
Zhou2022_July_Nansi_16.corems,0.155784102,0.142972814,0.17832989
Zhou2022_July_Nansi_2.corems,0.220084555,0.207653846,0.256147751
Zhou2022_Lake.Dongting.9.corems,0.140043837,0.134212305,0.166759407
Zhou2022_LWS1.July.corems,0.146037847,0.136725111,0.170153568
Zhou2022_NSH5.July.corems,0.192010539,0.181340533,0.238804485
Zhou2022_SJH4.July.corems,0.09295133,0.091568838,0.113355776
Zhou2022_TH.No.12.corems,0.093935169,0.086308237,0.111999689
Zhou2022_TH.No.16.corems,0.038424068,0.035489959,0.046259749
Zhou2022_TH.No.8.corems,0.145937125,0.133401465,0.169235231
Zhou2022_TH16.August.corems,0.244751435,0.227713139,0.275093757
Zhou2022_TH8.August.corems,0.188572419,0.182545811,0.224324425
Zhou2022_WBH1.July.corems,0.173255651,0.164136251,0.198022099
Zhou2022_YCH2.July.corems,0.098751179,0.094546251,0.117084161
